"No.","Pos. [°2θ]","Q [1/Å]","Icalc [cts]","Iback [cts]","ESD","D spacings","CT [s]","Intensity [Counts]"
"2267","58.5304","3.9875","5733.2209","5696.5821","76.0317","1.5757","99.6950","5780.8131"
"2268","58.5474","3.9885","5730.9728","5696.4815","76.0721","1.5753","99.6950","5786.9590"
"2269","58.5644","3.9896","5728.8628","5696.3809","76.0238","1.5749","99.6950","5779.6243"
"2270","58.5814","3.9906","5726.8861","5696.2803","76.3128","1.5745","99.6950","5823.6360"
"2271","58.5984","3.9917","5725.0564","5696.1796","75.9415","1.5741","99.6950","5767.1089"
"2272","58.6154","3.9928","5723.3307","5696.0790","75.7406","1.5736","99.6950","5736.6367"
"2273","58.6324","3.9938","5721.7220","5695.9784","75.8308","1.5732","99.6950","5750.3072"
"2274","58.6494","3.9949","5720.2243","5695.8778","75.5527","1.5728","99.6950","5708.2039"
"2275","58.6664","3.9959","5718.8316","5695.7772","75.6648","1.5724","99.6950","5725.1619"
"2276","58.6834","3.9970","5717.5379","5695.6766","75.0456","1.5720","99.6950","5631.8430"
"2277","58.7004","3.9980","5716.3374","5695.5760","75.9575","1.5716","99.6950","5769.5408"
"2278","58.7174","3.9991","5715.2241","5695.4754","76.0312","1.5712","99.6950","5780.7466"
"2279","58.7344","4.0001","5714.1923","5695.3748","75.2657","1.5707","99.6950","5664.9214"
"2280","58.7514","4.0012","5713.2367","5695.2742","75.5531","1.5703","99.6950","5708.2711"
"2281","58.7684","4.0022","5712.3611","5695.1736","76.0241","1.5699","99.6950","5779.6596"
"2282","58.7854","4.0033","5711.3802","5694.9112","75.9060","1.5695","99.6950","5761.7171"
"2283","58.8024","4.0044","5710.4604","5694.6488","75.4404","1.5691","99.6950","5691.2539"
"2284","58.8194","4.0054","5709.5972","5694.3863","76.0643","1.5687","99.6950","5785.7759"
"2285","58.8364","4.0065","5708.7866","5694.1239","75.8300","1.5683","99.6950","5750.1914"
"2286","58.8534","4.0075","5708.0246","5693.8615","75.6095","1.5678","99.6950","5716.7937"
"2287","58.8704","4.0086","5707.3079","5693.5991","75.4697","1.5674","99.6950","5695.6776"
"2288","58.8874","4.0096","5706.6332","5693.3367","75.9114","1.5670","99.6950","5762.5345"
"2289","58.9044","4.0107","5705.9978","5693.0742","75.9132","1.5666","99.6950","5762.8202"
"2290","58.9214","4.0117","5705.3991","5692.8118","75.5479","1.5662","99.6950","5707.4877"
"2291","58.9384","4.0128","5704.8349","5692.5494","75.6255","1.5658","99.6950","5719.2109"
"2292","58.9554","4.0138","5704.3031","5692.2870","75.0957","1.5654","99.6950","5639.3714"
"2293","58.9724","4.0149","5703.8020","5692.0246","75.6259","1.5650","99.6950","5719.2697"
"2294","58.9894","4.0159","5702.7423","5691.7621","75.9464","1.5646","99.6950","5767.8566"
"2295","59.0064","4.0170","5702.3014","5691.4997","76.2295","1.5641","99.6950","5810.9310"
"2296","59.0234","4.0181","5701.8873","5691.2373","76.0578","1.5637","99.6950","5784.7853"
"2297","59.0404","4.0191","5701.3516","5690.8274","76.0403","1.5633","99.6950","5782.1324"
"2298","59.0574","4.0202","5700.8411","5690.4175","76.5807","1.5629","99.6950","5864.6101"
"2299","59.0744","4.0212","5700.3549","5690.0076","76.2175","1.5625","99.6950","5809.1145"
"2300","59.0914","4.0223","5699.8924","5689.5977","74.9913","1.5621","99.6950","5623.6997"
"2301","59.1084","4.0233","5699.4531","5689.1878","75.6281","1.5617","99.6950","5719.6153"
"2302","59.1254","4.0244","5698.7422","5688.7780","75.7677","1.5613","99.6950","5740.7442"
"2303","59.1424","4.0254","5698.3489","5688.3681","75.6865","1.5609","99.6950","5728.4538"
"2304","59.1594","4.0265","5697.9769","5687.9582","75.7566","1.5605","99.6950","5739.0651"
"2305","59.1764","4.0275","5697.6255","5687.5483","75.6053","1.5601","99.6950","5716.1553"
"2306","59.1934","4.0286","5697.2939","5687.1384","75.7499","1.5597","99.6950","5738.0474"
"2307","59.2104","4.0296","5696.9811","5686.7285","76.2545","1.5592","99.6950","5814.7449"
"2308","59.2274","4.0307","5696.6859","5686.3186","75.4068","1.5588","99.6950","5686.1861"
"2309","59.2444","4.0317","5696.4070","5685.9087","75.0838","1.5584","99.6950","5637.5741"
"2310","59.2614","4.0328","5696.1426","5685.4988","75.6709","1.5580","99.6950","5726.0855"
"2311","59.2784","4.0338","5695.8909","5685.0890","75.4174","1.5576","99.6950","5687.7892"
"2312","59.2954","4.0349","5696.4269","5685.4563","75.7237","1.5572","99.6950","5734.0724"
"2313","59.3124","4.0359","5696.9706","5685.8235","75.0219","1.5568","99.6950","5628.2795"
"2314","59.3294","4.0370","5697.5190","5686.1908","74.9736","1.5564","99.6950","5621.0369"
"2315","59.3464","4.0380","5698.0689","5686.5581","76.1991","1.5560","99.6950","5806.2997"
"2316","59.3634","4.0391","5698.6162","5686.9254","75.9808","1.5556","99.6950","5773.0851"
"2317","59.3804","4.0401","5699.1569","5687.2927","76.8664","1.5552","99.6950","5908.4505"
"2318","59.3974","4.0412","5699.6867","5687.6600","75.3527","1.5548","99.6950","5678.0319"
"2319","59.4144","4.0423","5700.2010","5688.0273","75.9556","1.5544","99.6950","5769.2477"
"2320","59.4314","4.0433","5700.6954","5688.3946","75.9605","1.5540","99.6950","5769.9914"
"2321","59.4484","4.0444","5701.1659","5688.7619","75.6088","1.5536","99.6950","5716.6908"
"2322","59.4654","4.0454","5701.6087","5689.1292","75.8619","1.5532","99.6950","5755.0215"
"2323","59.4824","4.0465","5702.0211","5689.4965","76.3312","1.5528","99.6950","5826.4577"
"2324","59.4994","4.0475","5702.4010","5689.8638","75.9958","1.5524","99.6950","5775.3687"
"2325","59.5164","4.0486","5702.7470","5690.2311","76.4974","1.5520","99.6950","5851.8552"
"2326","59.5334","4.0496","5703.0589","5690.5984","76.2367","1.5516","99.6950","5812.0420"
"2327","59.5504","4.0507","5703.1823","5690.8108","75.3567","1.5512","99.6950","5678.6285"
"2328","59.5674","4.0517","5703.2731","5691.0232","75.4348","1.5508","99.6950","5690.4101"
"2329","59.5844","4.0528","5703.3328","5691.2357","75.4188","1.5503","99.6950","5687.9984"
"2330","59.6014","4.0538","5703.3634","5691.4481","75.2257","1.5499","99.6950","5658.9061"
"2331","59.6184","4.0549","5703.3671","5691.6605","75.1685","1.5495","99.6950","5650.3001"
"2332","59.6354","4.0559","5703.3464","5691.8730","75.9697","1.5491","99.6950","5771.4018"
"2333","59.6524","4.0570","5703.3040","5692.0854","75.8858","1.5487","99.6950","5758.6525"
"2334","59.6694","4.0580","5703.2429","5692.2978","75.2838","1.5483","99.6950","5667.6521"
"2335","59.6864","4.0591","5703.1661","5692.5103","75.2192","1.5479","99.6950","5657.9286"
"2336","59.7034","4.0601","5703.0768","5692.7227","75.5266","1.5475","99.6950","5704.2678"
"2337","59.7204","4.0612","5702.9784","5692.9351","75.6320","1.5471","99.6950","5720.1974"
"2338","59.7374","4.0622","5702.8740","5693.1476","75.9499","1.5467","99.6950","5768.3817"
"2339","59.7544","4.0633","5702.7669","5693.3600","76.3110","1.5463","99.6950","5823.3687"
"2340","59.7714","4.0643","5702.8690","5693.5724","76.0077","1.5459","99.6950","5777.1753"
"2341","59.7884","4.0654","5702.7660","5693.7849","75.6601","1.5455","99.6950","5724.4432"
"2342","59.8054","4.0664","5702.5123","5693.8413","75.4407","1.5451","99.6950","5691.3065"
"2343","59.8224","4.0675","5702.2660","5693.8977","75.8584","1.5447","99.6950","5754.4962"
"2344","59.8394","4.0685","5702.0288","5693.9541","75.7972","1.5443","99.6950","5745.2228"
"2345","59.8564","4.0695","5701.8022","5694.0105","75.7294","1.5440","99.6950","5734.9400"
"2346","59.8734","4.0706","5701.5872","5694.0669","76.1596","1.5436","99.6950","5800.2822"
"2347","59.8904","4.0716","5701.3847","5694.1233","75.8143","1.5432","99.6950","5747.8047"
"2348","59.9074","4.0727","5701.1953","5694.1797","76.3320","1.5428","99.6950","5826.5680"
"2349","59.9244","4.0737","5701.0193","5694.2361","76.2163","1.5424","99.6950","5808.9240"
"2350","59.9414","4.0748","5700.8570","5694.2925","75.5095","1.5420","99.6950","5701.6811"
"2351","59.9584","4.0758","5700.8128","5694.3489","75.6908","1.5416","99.6950","5729.0966"
"2352","59.9754","4.0769","5700.6780","5694.4053","75.4762","1.5412","99.6950","5696.6639"
"2353","59.9924","4.0779","5700.5564","5694.4617","76.6380","1.5408","99.6950","5873.3787"
"2354","60.0094","4.0790","5700.4475","5694.5181","76.1575","1.5404","99.6950","5799.9593"
"2355","60.0264","4.0800","5700.3511","5694.5745","74.8620","1.5400","99.6950","5604.3148"
"2356","60.0434","4.0811","5700.2664","5694.6309","75.6253","1.5396","99.6950","5719.1802"
"2357","60.0604","4.0821","5700.1930","5694.6873","75.9520","1.5392","99.6950","5768.6993"
"2358","60.0774","4.0832","5700.1303","5694.7437","75.1024","1.5388","99.6950","5640.3691"
"2359","60.0944","4.0842","5700.0775","5694.8001","75.2883","1.5384","99.6950","5668.3231"
"2360","60.1114","4.0853","5700.0342","5694.8565","76.0389","1.5380","99.6950","5781.9181"
"2361","60.1284","4.0863","5699.9996","5694.9129","76.1267","1.5376","99.6950","5795.2713"
"2362","60.1454","4.0874","5699.9732","5694.9693","75.9162","1.5372","99.6950","5763.2636"
"2363","60.1624","4.0884","5699.9543","5695.0257","75.5742","1.5368","99.6950","5711.4639"
"2364","60.1794","4.0895","5699.9423","5695.0821","75.4173","1.5364","99.6950","5687.7676"
"2365","60.1964","4.0905","5699.9368","5695.1385","75.3261","1.5360","99.6950","5674.0241"
"2366","60.2134","4.0916","5699.9370","5695.1949","76.2958","1.5356","99.6950","5821.0534"
"2367","60.2304","4.0926","5699.9427","5695.2513","75.3701","1.5353","99.6950","5680.6535"
"2368","60.2474","4.0936","5699.9533","5695.3077","75.4160","1.5349","99.6950","5687.5725"
"2369","60.2644","4.0947","5699.9683","5695.3641","75.8974","1.5345","99.6950","5760.4194"
"2370","60.2814","4.0957","5699.9875","5695.4205","76.1549","1.5341","99.6950","5799.5742"
"2371","60.2984","4.0968","5700.0104","5695.4769","75.8028","1.5337","99.6950","5746.0699"
"2372","60.3154","4.0978","5699.8807","5695.3772","74.8792","1.5333","99.6950","5606.9003"
"2373","60.3324","4.0989","5699.7542","5695.2776","75.1021","1.5329","99.6950","5640.3184"
"2374","60.3494","4.0999","5699.6306","5695.1780","75.1532","1.5325","99.6950","5647.9986"
"2375","60.3664","4.1010","5699.5096","5695.0783","75.4033","1.5321","99.6950","5685.6567"
"2376","60.3834","4.1020","5699.3911","5694.9787","76.0171","1.5317","99.6950","5778.5950"
"2377","60.4004","4.1031","5699.2749","5694.8790","75.6589","1.5313","99.6950","5724.2700"
"2378","60.4174","4.1041","5699.1608","5694.7794","77.1135","1.5310","99.6950","5946.4995"
"2379","60.4344","4.1052","5699.0487","5694.6798","75.2642","1.5306","99.6950","5664.7051"
"2380","60.4514","4.1062","5698.9385","5694.5801","75.9022","1.5302","99.6950","5761.1387"
"2381","60.4684","4.1072","5698.8301","5694.4805","76.0087","1.5298","99.6950","5777.3186"
"2382","60.4854","4.1083","5698.7235","5694.3809","75.0940","1.5294","99.6950","5639.1068"
"2383","60.5024","4.1093","5698.6184","5694.2812","75.3493","1.5290","99.6950","5677.5226"
"2384","60.5194","4.1104","5698.5149","5694.1816","75.6004","1.5286","99.6950","5715.4161"
"2385","60.5364","4.1114","5698.4129","5694.0820","75.7321","1.5282","99.6950","5735.3536"
"2386","60.5534","4.1125","5698.3125","5693.9823","76.0720","1.5278","99.6950","5786.9492"
"2387","60.5704","4.1135","5698.0562","5693.7255","76.1973","1.5274","99.6950","5806.0352"
"2388","60.5874","4.1146","5697.8013","5693.4687","75.3167","1.5271","99.6950","5672.6010"
"2389","60.6044","4.1156","5697.5479","5693.2118","75.6179","1.5267","99.6950","5718.0638"
"2390","60.6214","4.1167","5697.2958","5692.9550","75.8420","1.5263","99.6950","5752.0111"
"2391","60.6384","4.1177","5697.0450","5692.6981","76.0266","1.5259","99.6950","5780.0445"
"2392","60.6554","4.1187","5696.7956","5692.4413","76.0870","1.5255","99.6950","5789.2300"
"2393","60.6724","4.1198","5696.5475","5692.1844","75.8116","1.5251","99.6950","5747.3943"
"2394","60.6894","4.1208","5696.3008","5691.9276","75.8391","1.5247","99.6950","5751.5659"
"2395","60.7064","4.1219","5696.0553","5691.6708","76.4658","1.5244","99.6950","5847.0221"
"2396","60.7234","4.1229","5695.8113","5691.4139","76.0376","1.5240","99.6950","5781.7123"
"2397","60.7404","4.1240","5695.5685","5691.1571","75.8709","1.5236","99.6950","5756.3865"
"2398","60.7574","4.1250","5695.3271","5690.9002","76.2110","1.5232","99.6950","5808.1127"
"2399","60.7744","4.1260","5695.0871","5690.6434","75.8598","1.5228","99.6950","5754.7048"
"2400","60.7914","4.1271","5694.8484","5690.3866","75.6232","1.5224","99.6950","5718.8745"
"2401","60.8084","4.1281","5694.6111","5690.1297","75.3273","1.5220","99.6950","5674.2022"
"2402","60.8254","4.1292","5695.3961","5690.8937","75.1968","1.5217","99.6950","5654.5585"
"2403","60.8424","4.1302","5696.1825","5691.6577","75.4061","1.5213","99.6950","5686.0835"
"2404","60.8594","4.1313","5696.9092","5692.4217","75.4522","1.5209","99.6950","5693.0315"
"2405","60.8764","4.1323","5697.6989","5693.1857","75.3709","1.5205","99.6950","5680.7704"
"2406","60.8934","4.1334","5698.4900","5693.9497","75.3783","1.5201","99.6950","5681.8926"
"2407","60.9104","4.1344","5699.2827","5694.7137","75.6749","1.5197","99.6950","5726.6959"
"2408","60.9274","4.1354","5700.0770","5695.4777","76.1451","1.5194","99.6950","5798.0769"
"2409","60.9444","4.1365","5700.8728","5696.2418","76.0219","1.5190","99.6950","5779.3334"
"2410","60.9614","4.1375","5701.6703","5697.0058","75.8970","1.5186","99.6950","5760.3526"
"2411","60.9784","4.1386","5702.4694","5697.7698","75.4881","1.5182","99.6950","5698.4536"
"2412","60.9954","4.1396","5703.2395","5698.5338","74.8922","1.5178","99.6950","5608.8356"
"2413","61.0124","4.1407","5704.0423","5699.2978","74.9941","1.5174","99.6950","5624.1122"
"2414","61.0294","4.1417","5704.8468","5700.0618","75.5916","1.5171","99.6950","5714.0906"
"2415","61.0464","4.1427","5705.6533","5700.8258","76.2662","1.5167","99.6950","5816.5266"
"2416","61.0634","4.1438","5706.4616","5701.5898","75.8973","1.5163","99.6950","5760.3955"
"2417","61.0804","4.1448","5707.1265","5702.2084","75.6099","1.5159","99.6950","5716.8589"
"2418","61.0974","4.1459","5707.7934","5702.8269","75.5542","1.5155","99.6950","5708.4399"
"2419","61.1144","4.1469","5708.4624","5703.4455","75.8988","1.5151","99.6950","5760.6333"
"2420","61.1314","4.1479","5709.1335","5704.0641","76.0679","1.5148","99.6950","5786.3294"
"2421","61.1484","4.1490","5709.8069","5704.6827","75.7433","1.5144","99.6950","5737.0416"
"2422","61.1654","4.1500","5710.4827","5705.3013","76.1607","1.5140","99.6950","5800.4506"
"2423","61.1824","4.1511","5711.1609","5705.9199","75.0601","1.5136","99.6950","5634.0229"
"2424","61.1994","4.1521","5711.8416","5706.5384","75.2197","1.5132","99.6950","5658.0031"
"2425","61.2164","4.1532","5712.5249","5707.1570","75.2444","1.5129","99.6950","5661.7142"
"2426","61.2334","4.1542","5713.2110","5707.7756","74.8086","1.5125","99.6950","5596.3269"
"2427","61.2504","4.1552","5713.9026","5708.3942","75.6180","1.5121","99.6950","5718.0877"
"2428","61.2674","4.1563","5714.5946","5709.0128","75.4066","1.5117","99.6950","5686.1587"
"2429","61.2844","4.1573","5715.2897","5709.6314","76.3126","1.5114","99.6950","5823.6105"
"2430","61.3014","4.1584","5715.9881","5710.2499","76.0500","1.5110","99.6950","5783.5999"
"2431","61.3184","4.1594","5716.6900","5710.8685","75.7411","1.5106","99.6950","5736.7072"
"2432","61.3354","4.1604","5717.2468","5711.3383","75.7891","1.5102","99.6950","5743.9905"
"2433","61.3524","4.1615","5717.8075","5711.8081","75.7762","1.5098","99.6950","5742.0306"
"2434","61.3694","4.1625","5718.3724","5712.2779","76.7527","1.5095","99.6950","5890.9843"
"2435","61.3864","4.1636","5718.9416","5712.7477","75.7554","1.5091","99.6950","5738.8783"
"2436","61.4034","4.1646","5719.5156","5713.2175","76.4954","1.5087","99.6950","5851.5493"
"2437","61.4204","4.1656","5720.0947","5713.6873","75.8003","1.5083","99.6950","5745.6795"
"2438","61.4374","4.1667","5720.6805","5714.1570","76.0774","1.5080","99.6950","5787.7714"
"2439","61.4544","4.1677","5721.2708","5714.6268","75.7460","1.5076","99.6950","5737.4569"
"2440","61.4714","4.1688","5721.8675","5715.0966","75.7471","1.5072","99.6950","5737.6245"
"2441","61.4884","4.1698","5722.4710","5715.5664","75.1919","1.5068","99.6950","5653.8233"
"2442","61.5054","4.1708","5723.0821","5716.0362","75.9184","1.5065","99.6950","5763.5977"
"2443","61.5224","4.1719","5723.7013","5716.5060","75.5302","1.5061","99.6950","5704.8080"
"2444","61.5394","4.1729","5724.3294","5716.9758","75.6203","1.5057","99.6950","5718.4372"
"2445","61.5564","4.1740","5724.9672","5717.4456","75.9117","1.5053","99.6950","5762.5804"
"2446","61.5734","4.1750","5725.6158","5717.9154","75.7236","1.5050","99.6950","5734.0699"
"2447","61.5904","4.1760","5726.1372","5718.2461","75.8132","1.5046","99.6950","5747.6458"
"2448","61.6074","4.1771","5726.6716","5718.5769","75.7104","1.5042","99.6950","5732.0720"
"2449","61.6244","4.1781","5727.2203","5718.9076","76.0995","1.5038","99.6950","5791.1354"
"2450","61.6414","4.1792","5727.7849","5719.2384","76.5227","1.5035","99.6950","5855.7163"
"2451","61.6584","4.1802","5728.3670","5719.5691","75.9188","1.5031","99.6950","5763.6614"
"2452","61.6754","4.1812","5728.9683","5719.8999","75.5161","1.5027","99.6950","5702.6864"
"2453","61.6924","4.1823","5729.5910","5720.2306","76.1671","1.5023","99.6950","5801.4298"
"2454","61.7094","4.1833","5730.2372","5720.5614","76.5095","1.5020","99.6950","5853.6993"
"2455","61.7264","4.1844","5730.9092","5720.8921","75.5592","1.5016","99.6950","5709.1943"
"2456","61.7434","4.1854","5731.6097","5721.2229","75.6406","1.5012","99.6950","5721.4982"
"2457","61.7604","4.1864","5732.3416","5721.5536","75.7186","1.5008","99.6950","5733.3015"
"2458","61.7774","4.1875","5733.1077","5721.8844","75.8786","1.5005","99.6950","5757.5561"
"2459","61.7944","4.1885","5733.9115","5722.2151","75.8680","1.5001","99.6950","5755.9592"
"2460","61.8114","4.1896","5734.7563","5722.5459","75.9868","1.4997","99.6950","5773.9961"
"2461","61.8284","4.1906","5735.6457","5722.8766","75.8323","1.4994","99.6950","5750.5450"
"2462","61.8454","4.1916","5736.4490","5723.0727","75.3398","1.4990","99.6950","5676.0809"
"2463","61.8624","4.1927","5737.3049","5723.2687","75.4487","1.4986","99.6950","5692.5128"
"2464","61.8794","4.1937","5738.2174","5723.4648","75.5535","1.4982","99.6950","5708.3287"
"2465","61.8964","4.1947","5739.1911","5723.6608","75.8092","1.4979","99.6950","5747.0401"
"2466","61.9134","4.1958","5740.2302","5723.8569","75.9985","1.4975","99.6950","5775.7680"
"2467","61.9304","4.1968","5741.3392","5724.0529","76.2615","1.4971","99.6950","5815.8237"
"2468","61.9474","4.1979","5742.5225","5724.2490","76.5610","1.4968","99.6950","5861.5886"
"2469","61.9644","4.1989","5743.7790","5724.4450","76.2100","1.4964","99.6950","5807.9589"
"2470","61.9814","4.1999","5745.1245","5724.6411","75.7588","1.4960","99.6950","5739.3942"
"2471","61.9984","4.2010","5746.5573","5724.8371","75.9269","1.4957","99.6950","5764.8953"
"2472","62.0154","4.2020","5748.0816","5725.0332","76.0911","1.4953","99.6950","5789.8511"
"2473","62.0324","4.2030","5749.7010","5725.2292","76.3661","1.4949","99.6950","5831.7760"
"2474","62.0494","4.2041","5751.4188","5725.4253","76.8282","1.4945","99.6950","5902.5673"
"2475","62.0664","4.2051","5753.2382","5725.6213","76.0605","1.4942","99.6950","5785.2043"
"2476","62.0834","4.2062","5755.1614","5725.8174","76.4257","1.4938","99.6950","5840.8861"
"2477","62.1004","4.2072","5757.1903","5726.0134","76.2634","1.4934","99.6950","5816.1040"
"2478","62.1174","4.2082","5759.3233","5726.2095","76.4813","1.4931","99.6950","5849.3938"
"2479","62.1344","4.2093","5761.3994","5726.4056","76.2815","1.4927","99.6950","5818.8605"
"2480","62.1514","4.2103","5763.7500","5726.6016","76.3040","1.4923","99.6950","5822.2997"
"2481","62.1684","4.2113","5766.2059","5726.7977","76.3828","1.4920","99.6950","5834.3336"
"2482","62.1854","4.2124","5768.7644","5726.9937","75.5332","1.4916","99.6950","5705.2665"
"2483","62.2024","4.2134","5771.4218","5727.1898","74.8583","1.4912","99.6950","5603.7583"
"2484","62.2194","4.2144","5774.1730","5727.3858","76.0162","1.4909","99.6950","5778.4701"
"2485","62.2364","4.2155","5777.0113","5727.5819","76.5957","1.4905","99.6950","5866.9037"
"2486","62.2534","4.2165","5779.9285","5727.7779","76.1521","1.4901","99.6950","5799.1433"
"2487","62.2704","4.2176","5782.8309","5727.9740","75.7861","1.4898","99.6950","5743.5348"
"2488","62.2874","4.2186","5785.8746","5728.1700","76.0822","1.4894","99.6950","5788.5031"
"2489","62.3044","4.2196","5788.9613","5728.3661","76.6476","1.4890","99.6950","5874.8586"
"2490","62.3214","4.2207","5792.0750","5728.5621","76.5107","1.4887","99.6950","5853.8944"
"2491","62.3384","4.2217","5795.1973","5728.7582","74.7081","1.4883","99.6950","5581.2986"
"2492","62.3554","4.2227","5798.1729","5728.8195","75.4472","1.4879","99.6950","5692.2829"
"2493","62.3724","4.2238","5801.1137","5728.8809","76.3342","1.4876","99.6950","5826.9036"
"2494","62.3894","4.2248","5803.9948","5728.9422","76.6598","1.4872","99.6950","5876.7312"
"2495","62.4064","4.2258","5806.7899","5729.0036","76.7438","1.4869","99.6950","5889.6158"
"2496","62.4234","4.2269","5809.4714","5729.0649","76.8419","1.4865","99.6950","5904.6810"
"2497","62.4404","4.2279","5812.0114","5729.1263","75.7438","1.4861","99.6950","5737.1213"
"2498","62.4574","4.2289","5814.3821","5729.1876","76.1671","1.4858","99.6950","5801.4267"
"2499","62.4744","4.2300","5816.5573","5729.2490","76.2133","1.4854","99.6950","5808.4661"
"2500","62.4914","4.2310","5818.5130","5729.3103","76.3201","1.4850","99.6950","5824.7519"
"2501","62.5084","4.2320","5820.2284","5729.3717","76.1432","1.4847","99.6950","5797.7921"
"2502","62.5254","4.2331","5821.6867","5729.4330","76.5301","1.4843","99.6950","5856.8552"
"2503","62.5424","4.2341","5822.8757","5729.4944","76.9392","1.4839","99.6950","5919.6472"
"2504","62.5594","4.2351","5823.7881","5729.5557","75.7501","1.4836","99.6950","5738.0821"
"2505","62.5764","4.2362","5824.4216","5729.6171","75.8537","1.4832","99.6950","5753.7909"
"2506","62.5934","4.2372","5824.7783","5729.6784","76.2638","1.4829","99.6950","5816.1619"
"2507","62.6104","4.2383","5824.7345","5729.6094","75.8598","1.4825","99.6950","5754.7023"
"2508","62.6274","4.2393","5824.4308","5729.5404","75.3823","1.4821","99.6950","5682.4943"
"2509","62.6444","4.2403","5823.8805","5729.4714","74.8316","1.4818","99.6950","5599.7695"
"2510","62.6614","4.2414","5823.0998","5729.4024","75.9084","1.4814","99.6950","5762.0797"
"2511","62.6784","4.2424","5822.1066","5729.3333","76.2039","1.4811","99.6950","5807.0403"
"2512","62.6954","4.2434","5820.9209","5729.2643","76.4947","1.4807","99.6950","5851.4374"
"2513","62.7124","4.2445","5819.5638","5729.1953","76.9515","1.4803","99.6950","5921.5405"
"2514","62.7294","4.2455","5818.0574","5729.1263","77.3001","1.4800","99.6950","5975.3013"
"2515","62.7464","4.2465","5816.4247","5729.0573","76.6080","1.4796","99.6950","5868.7840"
"2516","62.7634","4.2476","5814.6885","5728.9883","76.0721","1.4792","99.6950","5786.9627"
"2517","62.7804","4.2486","5812.8716","5728.9193","76.3706","1.4789","99.6950","5832.4720"
"2518","62.7974","4.2496","5810.9960","5728.8503","76.2192","1.4785","99.6950","5809.3666"
"2519","62.8144","4.2507","5809.0821","5728.7812","75.7425","1.4782","99.6950","5736.9286"
"2520","62.8314","4.2517","5807.1490","5728.7122","75.8869","1.4778","99.6950","5758.8278"
"2521","62.8484","4.2527","5805.2131","5728.6432","76.1386","1.4775","99.6950","5797.0837"
"2522","62.8654","4.2537","5803.1571","5728.4428","76.1918","1.4771","99.6950","5805.1978"
"2523","62.8824","4.2548","5801.1237","5728.2423","76.7144","1.4767","99.6950","5885.1009"
"2524","62.8994","4.2558","5799.1210","5728.0418","76.5449","1.4764","99.6950","5859.1239"
"2525","62.9164","4.2568","5797.1543","5727.8414","75.7596","1.4760","99.6950","5739.5184"
"2526","62.9334","4.2579","5795.2261","5727.6409","75.8030","1.4757","99.6950","5746.0880"
"2527","62.9504","4.2589","5793.3364","5727.4405","76.0959","1.4753","99.6950","5790.5790"
"2528","62.9674","4.2599","5791.4830","5727.2400","76.2117","1.4749","99.6950","5808.2294"
"2529","62.9844","4.2610","5789.6622","5727.0395","76.3961","1.4746","99.6950","5836.3685"
"2530","63.0014","4.2620","5787.8693","5726.8391","76.6110","1.4742","99.6950","5869.2435"
"2531","63.0184","4.2630","5786.0994","5726.6386","76.3954","1.4739","99.6950","5836.2567"
"2532","63.0354","4.2641","5784.3478","5726.4382","76.2345","1.4735","99.6950","5811.7033"
"2533","63.0524","4.2651","5782.6102","5726.2377","75.9321","1.4732","99.6950","5765.6773"
"2534","63.0694","4.2661","5780.8835","5726.0372","75.7396","1.4728","99.6950","5736.4798"
"2535","63.0864","4.2672","5779.1783","5725.8368","75.0777","1.4725","99.6950","5636.6571"
"2536","63.1034","4.2682","5777.4671","5725.6363","75.7272","1.4721","99.6950","5734.6091"
"2537","63.1204","4.2692","5775.6055","5725.2794","76.5336","1.4717","99.6950","5857.3981"
"2538","63.1374","4.2703","5773.7499","5724.9224","76.6301","1.4714","99.6950","5872.1667"
"2539","63.1544","4.2713","5771.9006","5724.5655","75.5942","1.4710","99.6950","5714.4879"
"2540","63.1714","4.2723","5770.0583","5724.2085","76.2705","1.4707","99.6950","5817.1830"
"2541","63.1884","4.2733","5768.2240","5723.8516","75.8479","1.4703","99.6950","5752.9094"
"2542","63.2054","4.2744","5766.3995","5723.4946","76.1384","1.4700","99.6950","5797.0490"
"2543","63.2224","4.2754","5764.5871","5723.1377","75.3642","1.4696","99.6950","5679.7575"
"2544","63.2394","4.2764","5762.7895","5722.7807","76.5944","1.4693","99.6950","5866.7065"
"2545","63.2564","4.2775","5761.0103","5722.4238","75.8365","1.4689","99.6950","5751.1729"
"2546","63.2734","4.2785","5759.2533","5722.0668","75.9175","1.4685","99.6950","5763.4595"
"2547","63.2904","4.2795","5757.5294","5721.7098","77.4107","1.4682","99.6950","5992.4198"
"2548","63.3074","4.2806","5755.8299","5721.3529","74.9686","1.4678","99.6950","5620.2949"
"2549","63.3244","4.2816","5754.1655","5720.9959","76.3334","1.4675","99.6950","5826.7906"
"2550","63.3414","4.2826","5752.5134","5720.6390","75.2380","1.4671","99.6950","5660.7592"
"2551","63.3584","4.2837","5750.9316","5720.2820","76.7072","1.4668","99.6950","5883.9892"
"2552","63.3754","4.2847","5749.2028","5719.7315","75.9769","1.4664","99.6950","5772.4822"
"2553","63.3924","4.2857","5747.5235","5719.1810","76.1319","1.4661","99.6950","5796.0628"
"2554","63.4094","4.2867","5745.8964","5718.6304","75.7517","1.4657","99.6950","5738.3187"
"2555","63.4264","4.2878","5744.3235","5718.0799","76.2812","1.4654","99.6950","5818.8237"
"2556","63.4434","4.2888","5742.8067","5717.5293","76.2432","1.4650","99.6950","5813.0205"
