"No.","Pos. [°2θ]","Q [1/Å]","Icalc [cts]","Iback [cts]","ESD","D spacings","CT [s]","Intensity [Counts]"
"2235","57.9864","3.9537","12509.9714","12379.6482","112.2692","1.5892","99.6950","12604.3833"
"2236","58.0034","3.9547","12497.5440","12377.7525","112.3545","1.5888","99.6950","12623.5258"
"2237","58.0204","3.9558","12486.1285","12375.8568","112.2995","1.5884","99.6950","12611.1694"
"2238","58.0374","3.9568","12475.5119","12373.9610","111.8950","1.5879","99.6950","12520.4924"
"2239","58.0544","3.9579","12465.6434","12372.0653","111.9184","1.5875","99.6950","12525.7303"
"2240","58.0714","3.9589","12456.4681","12370.1696","112.3005","1.5871","99.6950","12611.3988"
"2241","58.0884","3.9600","12447.9317","12368.2738","112.1756","1.5867","99.6950","12583.3592"
"2242","58.1054","3.9611","12439.9838","12366.3781","112.0566","1.5862","99.6950","12556.6851"
"2243","58.1224","3.9621","12432.5796","12364.4824","111.9209","1.5858","99.6950","12526.2791"
"2244","58.1394","3.9632","12425.5943","12362.5867","112.1071","1.5854","99.6950","12568.0060"
"2245","58.1564","3.9642","12419.1616","12360.6909","112.1588","1.5850","99.6950","12579.6031"
"2246","58.1734","3.9653","12413.1620","12358.7952","111.8808","1.5845","99.6950","12517.3036"
"2247","58.1904","3.9663","12407.5622","12356.8995","111.9914","1.5841","99.6950","12542.0827"
"2248","58.2074","3.9674","12402.3294","12355.0037","111.7820","1.5837","99.6950","12495.2254"
"2249","58.2244","3.9685","12397.4316","12353.1080","112.0540","1.5833","99.6950","12556.0886"
"2250","58.2414","3.9695","12392.8377","12351.2123","112.0395","1.5829","99.6950","12552.8525"
"2251","58.2584","3.9706","12388.5179","12349.3165","111.3729","1.5824","99.6950","12403.9328"
"2252","58.2754","3.9716","12383.9920","12346.9684","111.5471","1.5820","99.6950","12442.7594"
"2253","58.2924","3.9727","12379.6864","12344.6203","112.2782","1.5816","99.6950","12606.3839"
"2254","58.3094","3.9737","12375.5773","12342.2721","111.0412","1.5812","99.6950","12330.1567"
"2255","58.3264","3.9748","12371.6429","12339.9240","111.0730","1.5808","99.6950","12337.2005"
"2256","58.3434","3.9759","12367.8636","12337.5758","110.9599","1.5803","99.6950","12312.0908"
"2257","58.3604","3.9769","12364.2218","12335.2277","110.9373","1.5799","99.6950","12307.0867"
"2258","58.3774","3.9780","12360.7016","12332.8795","111.2595","1.5795","99.6950","12378.6830"
"2259","58.3944","3.9790","12357.5004","12330.5314","112.2128","1.5791","99.6950","12591.7170"
"2260","58.4114","3.9801","12354.1846","12328.1833","111.1006","1.5787","99.6950","12343.3469"
"2261","58.4284","3.9811","12350.9530","12325.8351","111.5662","1.5782","99.6950","12447.0159"
"2262","58.4454","3.9822","12347.7961","12323.4870","111.2027","1.5778","99.6950","12366.0294"
"2263","58.4624","3.9833","12344.7055","12321.1388","111.1421","1.5774","99.6950","12352.5739"
"2264","58.4794","3.9843","12341.6741","12318.7907","111.2067","1.5770","99.6950","12366.9410"
"2265","58.4964","3.9854","12338.6955","12316.4426","111.5527","1.5766","99.6950","12444.0112"
"2266","58.5134","3.9864","12335.7645","12314.0944","111.7091","1.5761","99.6950","12478.9222"
"2267","58.5304","3.9875","12332.4219","12311.2918","111.6470","1.5757","99.6950","12465.0438"
"2268","58.5474","3.9885","12329.1183","12308.4892","111.5532","1.5753","99.6950","12444.1103"
"2269","58.5644","3.9896","12325.9559","12305.6866","110.5356","1.5749","99.6950","12218.1132"
"2270","58.5814","3.9906","12322.7217","12302.8839","111.4107","1.5745","99.6950","12412.3473"
"2271","58.5984","3.9917","12319.5178","12300.0813","111.3611","1.5741","99.6950","12401.3031"
"2272","58.6154","3.9928","12316.3423","12297.2787","111.6574","1.5736","99.6950","12467.3838"
"2273","58.6324","3.9938","12313.1935","12294.4761","112.1485","1.5732","99.6950","12577.2906"
"2274","58.6494","3.9949","12310.0698","12291.6735","111.4345","1.5728","99.6950","12417.6523"
"2275","58.6664","3.9959","12306.9700","12288.8709","111.4193","1.5724","99.6950","12414.2554"
"2276","58.6834","3.9970","12303.8929","12286.0683","110.7611","1.5720","99.6950","12268.0265"
"2277","58.7004","3.9980","12300.8377","12283.2656","111.2502","1.5716","99.6950","12376.5961"
"2278","58.7174","3.9991","12297.8037","12280.4630","110.9679","1.5712","99.6950","12313.8722"
"2279","58.7344","4.0001","12294.7901","12277.6604","110.6647","1.5707","99.6950","12246.6843"
"2280","58.7514","4.0012","12291.7965","12274.8578","110.9717","1.5703","99.6950","12314.7227"
"2281","58.7684","4.0022","12288.8040","12272.0552","111.8852","1.5699","99.6950","12518.2877"
"2282","58.7854","4.0033","12285.4062","12268.8093","111.6919","1.5695","99.6950","12475.0765"
"2283","58.8024","4.0044","12282.0275","12265.5635","111.5100","1.5691","99.6950","12434.4856"
"2284","58.8194","4.0054","12278.6678","12262.3177","111.7846","1.5687","99.6950","12495.7893"
"2285","58.8364","4.0065","12275.3273","12259.0718","111.7975","1.5683","99.6950","12498.6751"
"2286","58.8534","4.0075","12272.0060","12255.8260","111.5511","1.5678","99.6950","12443.6504"
"2287","58.8704","4.0086","12268.7044","12252.5802","111.2438","1.5674","99.6950","12375.1810"
"2288","58.8874","4.0096","12265.4231","12249.3343","111.0406","1.5670","99.6950","12330.0126"
"2289","58.9044","4.0107","12262.1533","12246.0885","111.2747","1.5666","99.6950","12382.0564"
"2290","58.9214","4.0117","12258.9148","12242.8427","111.6318","1.5662","99.6950","12461.6484"
"2291","58.9384","4.0128","12255.6995","12239.5968","110.8310","1.5658","99.6950","12283.5105"
"2292","58.9554","4.0138","12252.5088","12236.3510","110.9921","1.5654","99.6950","12319.2395"
"2293","58.9724","4.0149","12249.3447","12233.1052","111.4926","1.5650","99.6950","12430.5893"
"2294","58.9894","4.0159","12246.2097","12229.8593","111.2097","1.5646","99.6950","12367.5927"
"2295","59.0064","4.0170","12243.1067","12226.6135","110.4846","1.5641","99.6950","12206.8518"
"2296","59.0234","4.0181","12240.0391","12223.3677","110.5531","1.5637","99.6950","12221.9963"
"2297","59.0404","4.0191","12241.1466","12224.2572","110.6551","1.5633","99.6950","12244.5619"
"2298","59.0574","4.0202","12242.2990","12225.1467","110.0475","1.5629","99.6950","12110.4537"
"2299","59.0744","4.0212","12243.5020","12226.0362","110.6479","1.5625","99.6950","12242.9626"
"2300","59.0914","4.0223","12244.7629","12226.9257","110.6596","1.5621","99.6950","12245.5467"
"2301","59.1084","4.0233","12246.0897","12227.8152","111.5635","1.5617","99.6950","12446.4229"
"2302","59.1254","4.0244","12247.4917","12228.7047","111.3056","1.5613","99.6950","12388.9305"
"2303","59.1424","4.0254","12248.9795","12229.5942","110.2374","1.5609","99.6950","12152.2736"
"2304","59.1594","4.0265","12250.5652","12230.4837","111.1079","1.5605","99.6950","12344.9658"
"2305","59.1764","4.0275","12252.2621","12231.3732","111.0961","1.5601","99.6950","12342.3501"
"2306","59.1934","4.0286","12254.0849","12232.2627","111.4415","1.5597","99.6950","12419.2163"
"2307","59.2104","4.0296","12256.0496","12233.1522","110.9245","1.5592","99.6950","12304.2479"
"2308","59.2274","4.0307","12258.1732","12234.0417","110.2391","1.5588","99.6950","12152.6567"
"2309","59.2444","4.0317","12260.4737","12234.9312","111.3723","1.5584","99.6950","12403.7943"
"2310","59.2614","4.0328","12262.9700","12235.8206","111.0296","1.5580","99.6950","12327.5637"
"2311","59.2784","4.0338","12265.6810","12236.7101","111.3210","1.5576","99.6950","12392.3728"
"2312","59.2954","4.0349","12268.2032","12237.1771","111.3595","1.5572","99.6950","12400.9286"
"2313","59.3124","4.0359","12270.9776","12237.6440","110.8106","1.5568","99.6950","12278.9832"
"2314","59.3294","4.0370","12274.0215","12238.1110","110.2212","1.5564","99.6950","12148.7176"
"2315","59.3464","4.0380","12277.3505","12238.5779","110.5773","1.5560","99.6950","12227.3358"
"2316","59.3634","4.0391","12280.9777","12239.0449","111.0035","1.5556","99.6950","12321.7860"
"2317","59.3804","4.0401","12284.9132","12239.5118","111.8587","1.5552","99.6950","12512.3606"
"2318","59.3974","4.0412","12289.1630","12239.9787","110.7932","1.5548","99.6950","12275.1288"
"2319","59.4144","4.0423","12293.7282","12240.4457","111.1109","1.5544","99.6950","12345.6373"
"2320","59.4314","4.0433","12298.6044","12240.9126","111.6398","1.5540","99.6950","12463.4462"
"2321","59.4484","4.0444","12304.0556","12241.3796","111.0341","1.5536","99.6950","12328.5705"
"2322","59.4654","4.0454","12309.5131","12241.8465","111.0092","1.5532","99.6950","12323.0351"
"2323","59.4824","4.0465","12315.2214","12242.3134","111.4384","1.5528","99.6950","12418.5253"
"2324","59.4994","4.0475","12321.1407","12242.7804","111.5546","1.5524","99.6950","12444.4372"
"2325","59.5164","4.0486","12327.2186","12243.2473","111.0272","1.5520","99.6950","12327.0436"
"2326","59.5334","4.0496","12333.3893","12243.7143","111.6187","1.5516","99.6950","12458.7258"
"2327","59.5504","4.0507","12339.5724","12244.1812","111.4039","1.5512","99.6950","12410.8284"
"2328","59.5674","4.0517","12345.6737","12244.6481","111.3354","1.5508","99.6950","12395.5700"
"2329","59.5844","4.0528","12351.5870","12245.1151","110.3923","1.5503","99.6950","12186.4632"
"2330","59.6014","4.0538","12357.1983","12245.5820","111.1608","1.5499","99.6950","12356.7188"
"2331","59.6184","4.0549","12362.3926","12246.0490","111.3442","1.5495","99.6950","12397.5295"
"2332","59.6354","4.0559","12367.2002","12246.5159","112.0212","1.5491","99.6950","12548.7505"
"2333","59.6524","4.0570","12371.2537","12246.9828","111.9863","1.5487","99.6950","12540.9295"
"2334","59.6694","4.0580","12374.6219","12247.4498","110.9859","1.5483","99.6950","12317.8610"
"2335","59.6864","4.0591","12377.2641","12247.9167","111.6379","1.5479","99.6950","12463.0117"
"2336","59.7034","4.0601","12379.1669","12248.3837","111.6851","1.5475","99.6950","12473.5718"
"2337","59.7204","4.0612","12380.3397","12248.8506","111.0923","1.5471","99.6950","12341.5049"
"2338","59.7374","4.0622","12380.8074","12249.3175","111.0396","1.5467","99.6950","12329.7820"
"2339","59.7544","4.0633","12380.6034","12249.7845","111.4131","1.5463","99.6950","12412.8885"
"2340","59.7714","4.0643","12379.7634","12250.2514","111.3124","1.5459","99.6950","12390.4539"
"2341","59.7884","4.0654","12378.3234","12250.7184","111.2674","1.5455","99.6950","12380.4446"
"2342","59.8054","4.0664","12375.0106","12250.7627","111.3079","1.5451","99.6950","12389.4469"
"2343","59.8224","4.0675","12372.0682","12250.8071","111.3271","1.5447","99.6950","12393.7136"
"2344","59.8394","4.0685","12368.6495","12250.8515","111.5925","1.5443","99.6950","12452.8879"
"2345","59.8564","4.0695","12364.8104","12250.8959","111.6361","1.5440","99.6950","12462.6237"
"2346","59.8734","4.0706","12360.6160","12250.9403","111.3071","1.5436","99.6950","12389.2627"
"2347","59.8904","4.0716","12356.1380","12250.9847","111.3364","1.5432","99.6950","12395.7985"
"2348","59.9074","4.0727","12351.4515","12251.0290","111.4742","1.5428","99.6950","12426.5058"
"2349","59.9244","4.0737","12346.6309","12251.0734","111.0274","1.5424","99.6950","12327.0815"
"2350","59.9414","4.0748","12341.7460","12251.1178","111.7388","1.5420","99.6950","12485.5662"
"2351","59.9584","4.0758","12336.4165","12251.1622","111.7377","1.5416","99.6950","12485.3235"
"2352","59.9754","4.0769","12331.5851","12251.2066","110.8311","1.5412","99.6950","12283.5247"
"2353","59.9924","4.0779","12326.8508","12251.2510","111.6580","1.5408","99.6950","12467.5012"
"2354","60.0094","4.0790","12322.2498","12251.2953","111.2019","1.5404","99.6950","12365.8534"
"2355","60.0264","4.0800","12317.8109","12251.3397","110.7771","1.5400","99.6950","12271.5617"
"2356","60.0434","4.0811","12313.5558","12251.3841","111.4849","1.5396","99.6950","12428.8937"
"2357","60.0604","4.0821","12308.9784","12250.9061","111.5666","1.5392","99.6950","12447.1047"
"2358","60.0774","4.0832","12304.6121","12250.4281","111.2601","1.5388","99.6950","12378.8116"
"2359","60.0944","4.0842","12300.4638","12249.9501","110.4705","1.5384","99.6950","12203.7256"
"2360","60.1114","4.0853","12296.5369","12249.4721","110.8738","1.5380","99.6950","12293.0038"
"2361","60.1284","4.0863","12292.8313","12248.9941","110.0187","1.5376","99.6950","12104.1167"
"2362","60.1454","4.0874","12289.3442","12248.5161","110.8763","1.5372","99.6950","12293.5527"
"2363","60.1624","4.0884","12286.0708","12248.0381","110.1740","1.5368","99.6950","12138.3194"
"2364","60.1794","4.0895","12283.0040","12247.5601","110.7794","1.5364","99.6950","12272.0807"
"2365","60.1964","4.0905","12280.1352","12247.0821","111.4712","1.5360","99.6950","12425.8252"
"2366","60.2134","4.0916","12277.4550","12246.6041","112.3549","1.5356","99.6950","12623.6240"
"2367","60.2304","4.0926","12274.9529","12246.1261","111.4529","1.5353","99.6950","12421.7392"
"2368","60.2474","4.0936","12272.6179","12245.6481","111.0121","1.5349","99.6950","12323.6860"
"2369","60.2644","4.0947","12270.4391","12245.1701","111.2159","1.5345","99.6950","12368.9780"
"2370","60.2814","4.0957","12268.4054","12244.6921","110.7606","1.5341","99.6950","12267.9012"
"2371","60.2984","4.0968","12266.5060","12244.2141","111.3694","1.5337","99.6950","12403.1433"
"2372","60.3154","4.0978","12264.7950","12243.8005","109.8252","1.5333","99.6950","12061.5809"
"2373","60.3324","4.0989","12263.1978","12243.3869","110.3527","1.5329","99.6950","12177.7106"
"2374","60.3494","4.0999","12261.7053","12242.9733","110.7022","1.5325","99.6950","12254.9851"
"2375","60.3664","4.1010","12260.3086","12242.5596","111.5747","1.5321","99.6950","12448.9164"
"2376","60.3834","4.1020","12258.9479","12242.1460","111.0360","1.5317","99.6950","12329.0000"
"2377","60.4004","4.1031","12257.7192","12241.7324","111.0472","1.5313","99.6950","12331.4784"
"2378","60.4174","4.1041","12256.5635","12241.3188","111.1798","1.5310","99.6950","12360.9435"
"2379","60.4344","4.1052","12255.4744","12240.9052","110.2944","1.5306","99.6950","12164.8579"
"2380","60.4514","4.1062","12254.4461","12240.4915","111.2933","1.5302","99.6950","12386.2069"
"2381","60.4684","4.1072","12253.4731","12240.0779","111.2775","1.5298","99.6950","12382.6872"
"2382","60.4854","4.1083","12252.6113","12239.6643","111.0545","1.5294","99.6950","12333.0962"
"2383","60.5024","4.1093","12251.7350","12239.2507","110.9065","1.5290","99.6950","12300.2531"
"2384","60.5194","4.1104","12250.8747","12238.8370","111.6262","1.5286","99.6950","12460.4183"
"2385","60.5364","4.1114","12250.0785","12238.4234","110.8937","1.5282","99.6950","12297.4188"
"2386","60.5534","4.1125","12249.3171","12238.0098","110.7343","1.5278","99.6950","12262.0850"
"2387","60.5704","4.1135","12248.1636","12237.1725","111.0331","1.5274","99.6950","12328.3426"
"2388","60.5874","4.1146","12247.0389","12236.3351","111.1554","1.5271","99.6950","12355.5320"
"2389","60.6044","4.1156","12245.9407","12235.4978","111.0163","1.5267","99.6950","12324.6097"
"2390","60.6214","4.1167","12244.8665","12234.6604","111.1598","1.5263","99.6950","12356.4917"
"2391","60.6384","4.1177","12243.8143","12233.8231","110.8792","1.5259","99.6950","12294.2045"
"2392","60.6554","4.1187","12242.7823","12232.9857","110.7883","1.5255","99.6950","12274.0535"
"2393","60.6724","4.1198","12241.7994","12232.1484","110.9647","1.5251","99.6950","12313.1704"
"2394","60.6894","4.1208","12240.7188","12231.3111","111.4016","1.5247","99.6950","12410.3232"
"2395","60.7064","4.1219","12239.7393","12230.4737","111.6519","1.5244","99.6950","12466.1553"
"2396","60.7234","4.1229","12238.7745","12229.6364","110.9093","1.5240","99.6950","12300.8822"
"2397","60.7404","4.1240","12237.8235","12228.7990","110.5749","1.5236","99.6950","12226.8192"
"2398","60.7574","4.1250","12236.8854","12227.9617","110.6055","1.5232","99.6950","12233.5702"
"2399","60.7744","4.1260","12235.9597","12227.1243","111.0515","1.5228","99.6950","12332.4384"
"2400","60.7914","4.1271","12235.0457","12226.2870","110.9866","1.5224","99.6950","12318.0235"
"2401","60.8084","4.1281","12234.1727","12225.4497","111.2429","1.5220","99.6950","12374.9889"
"2402","60.8254","4.1292","12233.2812","12224.6123","111.1671","1.5217","99.6950","12358.1169"
"2403","60.8424","4.1302","12232.3584","12223.7750","110.8939","1.5213","99.6950","12297.4565"
"2404","60.8594","4.1313","12231.4889","12222.9376","110.6129","1.5209","99.6950","12235.2128"
"2405","60.8764","4.1323","12230.6303","12222.1003","110.4242","1.5205","99.6950","12193.5043"
"2406","60.8934","4.1334","12229.7826","12221.2629","110.4998","1.5201","99.6950","12210.2128"
"2407","60.9104","4.1344","12228.9462","12220.4256","110.8679","1.5197","99.6950","12291.6959"
"2408","60.9274","4.1354","12228.1215","12219.5883","111.2079","1.5194","99.6950","12367.1876"
"2409","60.9444","4.1365","12227.3091","12218.7509","110.8670","1.5190","99.6950","12291.4861"
"2410","60.9614","4.1375","12226.5095","12217.9136","110.9189","1.5186","99.6950","12302.9937"
"2411","60.9784","4.1386","12225.7237","12217.0762","111.4632","1.5182","99.6950","12424.0497"
"2412","60.9954","4.1396","12224.9673","12216.2389","111.7908","1.5178","99.6950","12497.1922"
"2413","61.0124","4.1407","12224.2119","12215.4015","110.9849","1.5174","99.6950","12317.6477"
"2414","61.0294","4.1417","12223.4734","12214.5642","110.6763","1.5171","99.6950","12249.2544"
"2415","61.0464","4.1427","12222.7532","12213.7269","110.9115","1.5167","99.6950","12301.3665"
"2416","61.0634","4.1438","12222.0527","12212.8895","110.6952","1.5163","99.6950","12253.4339"
"2417","61.0804","4.1448","12220.9500","12211.6285","110.6788","1.5159","99.6950","12249.7967"
"2418","61.0974","4.1459","12219.8703","12210.3674","110.4226","1.5155","99.6950","12193.1586"
"2419","61.1144","4.1469","12218.8157","12209.1063","110.8129","1.5151","99.6950","12279.4893"
"2420","61.1314","4.1479","12217.7879","12207.8453","111.7461","1.5148","99.6950","12487.1896"
"2421","61.1484","4.1490","12216.7891","12206.5842","110.7772","1.5144","99.6950","12271.5844"
"2422","61.1654","4.1500","12215.8214","12205.3231","111.0348","1.5140","99.6950","12328.7361"
"2423","61.1824","4.1511","12214.8868","12204.0621","110.5752","1.5136","99.6950","12226.8857"
"2424","61.1994","4.1521","12213.9874","12202.8010","111.1459","1.5132","99.6950","12353.4171"
"2425","61.2164","4.1532","12213.1254","12201.5400","110.5968","1.5129","99.6950","12231.6416"
"2426","61.2334","4.1542","12212.3027","12200.2789","110.7515","1.5125","99.6950","12265.8943"
"2427","61.2504","4.1552","12211.5211","12199.0178","111.1462","1.5121","99.6950","12353.4809"
"2428","61.2674","4.1563","12210.7825","12197.7568","110.7513","1.5117","99.6950","12265.8551"
"2429","61.2844","4.1573","12210.0881","12196.4957","110.8147","1.5114","99.6950","12279.9016"
"2430","61.3014","4.1584","12209.4393","12195.2346","110.9941","1.5110","99.6950","12319.6939"
"2431","61.3184","4.1594","12208.8369","12193.9736","110.4531","1.5106","99.6950","12199.8910"
"2432","61.3354","4.1604","12212.3676","12196.7987","110.1265","1.5102","99.6950","12127.8439"
"2433","61.3524","4.1615","12215.9451","12199.6239","109.7590","1.5098","99.6950","12047.0358"
"2434","61.3694","4.1625","12219.5689","12202.4491","110.0328","1.5095","99.6950","12107.2189"
"2435","61.3864","4.1636","12223.2380","12205.2742","110.8833","1.5091","99.6950","12295.0982"
"2436","61.4034","4.1646","12226.9504","12208.0994","110.6876","1.5087","99.6950","12251.7405"
"2437","61.4204","4.1656","12230.7035","12210.9245","111.1405","1.5083","99.6950","12352.2054"
"2438","61.4374","4.1667","12234.4940","12213.7497","111.0232","1.5080","99.6950","12326.1588"
"2439","61.4544","4.1677","12238.3172","12216.5748","110.4995","1.5076","99.6950","12210.1342"
"2440","61.4714","4.1688","12242.1677","12219.4000","111.6634","1.5072","99.6950","12468.7069"
"2441","61.4884","4.1698","12246.0387","12222.2252","111.8046","1.5068","99.6950","12500.2598"
"2442","61.5054","4.1708","12249.9052","12225.0503","111.3032","1.5065","99.6950","12388.4006"
"2443","61.5224","4.1719","12253.7921","12227.8755","110.6786","1.5061","99.6950","12249.7458"
"2444","61.5394","4.1729","12257.6714","12230.7006","110.5858","1.5057","99.6950","12229.2280"
"2445","61.5564","4.1740","12261.5313","12233.5258","110.7561","1.5053","99.6950","12266.9176"
"2446","61.5734","4.1750","12265.3587","12236.3509","110.7052","1.5050","99.6950","12255.6385"
"2447","61.5904","4.1760","12268.7967","12238.8330","111.3911","1.5046","99.6950","12407.9694"
"2448","61.6074","4.1771","12272.1745","12241.3151","111.2230","1.5042","99.6950","12370.5479"
"2449","61.6244","4.1781","12275.4781","12243.7971","110.6187","1.5038","99.6950","12236.5045"
"2450","61.6414","4.1792","12278.6949","12246.2792","111.1750","1.5035","99.6950","12359.8910"
"2451","61.6584","4.1802","12281.8049","12248.7612","110.5944","1.5031","99.6950","12231.1114"
"2452","61.6754","4.1812","12284.8162","12251.2433","111.1948","1.5027","99.6950","12364.2881"
"2453","61.6924","4.1823","12287.7139","12253.7254","110.8033","1.5023","99.6950","12277.3794"
"2454","61.7094","4.1833","12290.4941","12256.2074","110.0524","1.5020","99.6950","12111.5271"
"2455","61.7264","4.1844","12293.1561","12258.6895","110.4705","1.5016","99.6950","12203.7381"
"2456","61.7434","4.1854","12295.7014","12261.1715","110.5882","1.5012","99.6950","12229.7563"
"2457","61.7604","4.1864","12298.1337","12263.6536","110.6456","1.5008","99.6950","12242.4582"
"2458","61.7774","4.1875","12300.4583","12266.1356","110.8332","1.5005","99.6950","12283.9928"
"2459","61.7944","4.1885","12302.6818","12268.6177","110.8696","1.5001","99.6950","12292.0668"
"2460","61.8114","4.1896","12304.8118","12271.0998","111.0015","1.4997","99.6950","12321.3438"
"2461","61.8284","4.1906","12306.8566","12273.5818","111.0230","1.4994","99.6950","12326.1005"
"2462","61.8454","4.1916","12308.4826","12275.7211","110.6627","1.4990","99.6950","12246.2368"
"2463","61.8624","4.1927","12310.0421","12277.8604","110.5898","1.4986","99.6950","12230.1014"
"2464","61.8794","4.1937","12311.5455","12279.9997","111.2983","1.4982","99.6950","12387.3139"
"2465","61.8964","4.1947","12313.0038","12282.1390","111.3248","1.4979","99.6950","12393.2080"
"2466","61.9134","4.1958","12314.4281","12284.2782","111.6351","1.4975","99.6950","12462.4046"
"2467","61.9304","4.1968","12315.8299","12286.4175","111.4134","1.4971","99.6950","12412.9369"
"2468","61.9474","4.1979","12317.2204","12288.5568","110.7384","1.4968","99.6950","12262.9863"
"2469","61.9644","4.1989","12318.6105","12290.6961","111.3353","1.4964","99.6950","12395.5527"
"2470","61.9814","4.1999","12320.0105","12292.8354","111.6010","1.4960","99.6950","12454.7851"
"2471","61.9984","4.2010","12321.4299","12294.9747","110.8483","1.4957","99.6950","12287.3392"
"2472","62.0154","4.2020","12322.8771","12297.1140","110.8234","1.4953","99.6950","12281.8358"
"2473","62.0324","4.2030","12324.3599","12299.2532","111.2490","1.4949","99.6950","12376.3463"
"2474","62.0494","4.2041","12325.8848","12301.3925","111.2086","1.4945","99.6950","12367.3494"
"2475","62.0664","4.2051","12327.4577","12303.5318","111.3895","1.4942","99.6950","12407.6286"
"2476","62.0834","4.2062","12328.6875","12305.6711","110.5314","1.4938","99.6950","12217.1794"
"2477","62.1004","4.2072","12329.9706","12307.4077","111.5364","1.4934","99.6950","12440.3768"
"2478","62.1174","4.2082","12331.3145","12309.1443","111.8341","1.4931","99.6950","12506.8632"
"2479","62.1344","4.2093","12332.7224","12310.8810","111.0315","1.4927","99.6950","12328.0003"
"2480","62.1514","4.2103","12334.1973","12312.6176","110.1554","1.4923","99.6950","12134.2225"
"2481","62.1684","4.2113","12335.7421","12314.3542","110.8626","1.4920","99.6950","12290.5201"
"2482","62.1854","4.2124","12337.3597","12316.0908","111.5503","1.4916","99.6950","12443.4783"
"2483","62.2024","4.2134","12339.0531","12317.8275","110.8474","1.4912","99.6950","12287.1536"
"2484","62.2194","4.2144","12340.8260","12319.5641","110.9704","1.4909","99.6950","12314.4190"
"2485","62.2364","4.2155","12342.5232","12321.3007","111.1814","1.4905","99.6950","12361.2928"
"2486","62.2534","4.2165","12344.4700","12323.0373","110.9581","1.4901","99.6950","12311.7110"
"2487","62.2704","4.2176","12346.5114","12324.7739","111.0058","1.4898","99.6950","12322.2826"
"2488","62.2874","4.2186","12348.6548","12326.5106","111.6838","1.4894","99.6950","12473.2648"
"2489","62.3044","4.2196","12350.9091","12328.2472","111.3156","1.4890","99.6950","12391.1679"
"2490","62.3214","4.2207","12353.2851","12329.9838","110.9185","1.4887","99.6950","12302.9159"
"2491","62.3384","4.2217","12355.7957","12331.7204","110.8365","1.4883","99.6950","12284.7243"
"2492","62.3554","4.2227","12357.9872","12332.9884","111.3907","1.4879","99.6950","12407.8791"
"2493","62.3724","4.2238","12360.3460","12334.2563","111.1113","1.4876","99.6950","12345.7308"
"2494","62.3894","4.2248","12362.8923","12335.5243","110.4230","1.4872","99.6950","12193.2407"
"2495","62.4064","4.2258","12365.6492","12336.7922","110.6600","1.4869","99.6950","12245.6441"
"2496","62.4234","4.2269","12368.6621","12338.0602","110.6047","1.4865","99.6950","12233.3997"
"2497","62.4404","4.2279","12371.9206","12339.3282","110.6933","1.4861","99.6950","12252.9967"
"2498","62.4574","4.2289","12375.4751","12340.5961","111.0817","1.4858","99.6950","12339.1521"
"2499","62.4744","4.2300","12379.3588","12341.8641","111.7489","1.4854","99.6950","12487.8231"
"2500","62.4914","4.2310","12383.6069","12343.1320","110.9695","1.4850","99.6950","12314.2375"
"2501","62.5084","4.2320","12388.2555","12344.4000","110.9045","1.4847","99.6950","12299.8178"
"2502","62.5254","4.2331","12393.3410","12345.6679","110.5920","1.4843","99.6950","12230.5823"
"2503","62.5424","4.2341","12398.8997","12346.9359","110.8748","1.4839","99.6950","12293.2301"
"2504","62.5594","4.2351","12404.9658","12348.2038","110.8969","1.4836","99.6950","12298.1320"
"2505","62.5764","4.2362","12411.5712","12349.4718","110.5981","1.4832","99.6950","12231.9476"
"2506","62.5934","4.2372","12418.7433","12350.7398","111.1286","1.4829","99.6950","12349.5702"
"2507","62.6104","4.2383","12426.0208","12351.5244","112.0204","1.4825","99.6950","12548.5686"
"2508","62.6274","4.2393","12433.9021","12352.3091","111.4165","1.4821","99.6950","12413.6354"
"2509","62.6444","4.2403","12442.3931","12353.0938","111.7767","1.4818","99.6950","12494.0253"
"2510","62.6614","4.2414","12451.4893","12353.8785","111.4873","1.4814","99.6950","12429.4114"
"2511","62.6784","4.2424","12461.1734","12354.6631","111.1174","1.4811","99.6950","12347.0704"
"2512","62.6954","4.2434","12471.4132","12355.4478","111.2681","1.4807","99.6950","12380.5898"
"2513","62.7124","4.2445","12482.1587","12356.2325","111.0157","1.4803","99.6950","12324.4967"
"2514","62.7294","4.2455","12493.3395","12357.0172","110.8522","1.4800","99.6950","12288.2005"
"2515","62.7464","4.2465","12504.8617","12357.8019","111.4855","1.4796","99.6950","12429.0268"
"2516","62.7634","4.2476","12516.6044","12358.5865","111.3912","1.4792","99.6950","12408.0082"
"2517","62.7804","4.2486","12528.4178","12359.3712","111.6483","1.4789","99.6950","12465.3348"
"2518","62.7974","4.2496","12540.1219","12360.1559","111.7833","1.4785","99.6950","12495.5164"
"2519","62.8144","4.2507","12551.5083","12360.9406","111.2050","1.4782","99.6950","12366.5550"
"2520","62.8314","4.2517","12562.3458","12361.7253","111.3660","1.4778","99.6950","12402.3948"
"2521","62.8484","4.2527","12572.3916","12362.5099","111.6529","1.4775","99.6950","12466.3662"
"2522","62.8654","4.2537","12581.4069","12363.2946","111.9412","1.4771","99.6950","12530.8388"
"2523","62.8824","4.2548","12589.1767","12364.0793","112.0913","1.4767","99.6950","12564.4591"
"2524","62.8994","4.2558","12595.5295","12364.8640","111.2558","1.4764","99.6950","12377.8467"
